"biom_desc","circn","coordinates","gene","hallm","mm9_circ","prob_coding","refseqid","spliced_length","strand","HA_tr_2","X03_697_tr_2","X1R_tr_2","X3R_tr_2"
"protein_inhibitor_of_activated_STAT_1_","hsa_circ_0007088","chr15:68434283-68466230","PIAS1","_ANDROGEN_RESPONSE","none","0.802838106826049","NM_016166","nA","-",0,0,0.16244625871646,0.173311090356915
"kinesin_family_member_23_","hsa_circ_0004266","chr15:69713985-69714774","KIF23","_G2M_CHECKPOINT","none","0.0687777433577042","NM_001281301","nA","-",0,0,0.16244625871646,0.0693244361427662
"myosin_IXA_","unknown","chr15:72283443-72286926","MYO9A","_G2M_CHECKPOINT","none","nA","NM_006901","nA","+",0,0,0,0.138648872285532
"myosin_IXA_","hsa_circ_0002506","chr15:72324834-72338975","MYO9A","_GLYCOLYSIS","none","0.998293286869195","NM_006901","nA","+",0,0,0.24366938807469,0
"myosin_IXA_","hsa_circ_0006509","chr15:72338064-72338975","MYO9A","_GLYCOLYSIS","none","0.995245862154502","NM_006901","nA","+",0,0,0.32489251743292,0.242635526499682
"ariadne_RBR_E3_ubiquitin_protein_ligase_1_","hsa_circ_0006314","chr15:72810407-72837305","ARIH1","_HYPOXIA","none","0.0862437333203623","NM_005744","nA","+",0,0,0.40611564679115,0.277297744571065
"ariadne_RBR_E3_ubiquitin_protein_ligase_1_","hsa_circ_0000628","chr15:72810407-72848248","ARIH1","_HYPOXIA","none","0.17684370694696","NM_005744","nA","-",0,0,0.48733877614938,0.173311090356915
"ariadne_RBR_E3_ubiquitin_protein_ligase_1_","unknown","chr15:72810407-72864506","ARIH1","_HYPOXIA","none","nA","NM_005744","nA","-",0,0,0.24366938807469,0.0693244361427662
"Bardet-Biedl_syndrome_4_","hsa_circ_0036240","chr15:72987517-73009191","BBS4","_G2M_CHECKPOINT","none","0.500146750795925","NM_001252678","nA","-",0,0,0,0.0693244361427662
"ADP_dependent_glucokinase_","hsa_circ_0004033","chr15:73052747-73067438","ADPGK","_HYPOXIA","none","0.511377402270266","NM_031284","nA","-",0.0762211621044236,0,1.29957006973168,0.0693244361427662
"CDC_like_kinase_3_","hsa_circ_0036287","chr15:74911537-74912566","CLK3","_G2M_CHECKPOINT","none","0.94574571015397","NM_003992","nA","-",0,0,0,0.103986654214149
"enhancer_of_mRNA_decapping_3_","hsa_circ_0004401","chr15:74948073-74948409","EDC3","_HYPOXIA","none","0.936685621790119","NM_001142443","nA","+",0,0,0.40611564679115,0
"enhancer_of_mRNA_decapping_3_","hsa_circ_0000633","chr15:74963795-74967483","EDC3","_HYPOXIA","none","0.887424894676136","NM_001142443","nA","+",0,0,0.32489251743292,0.103986654214149
"cytochrome_c_oxidase_subunit_5A_","hsa_circ_0005725","chr15:75219106-75221573","COX5A","_MYC_TARGETS_V1","none","0.0680867961806006","NM_004255","nA","+",0,0,0.16244625871646,0.242635526499682
"SIN3_transcription_regulator_family_member_A_","hsa_circ_0007103","chr15:75687020-75688837","SIN3A","_MYC_TARGETS_V1","none","0.376264461126417","NM_015477","nA","-",0,0,0.24366938807469,0
"SIN3_transcription_regulator_family_member_A_","hsa_circ_0036354","chr15:75706545-75715164","SIN3A","_MYC_TARGETS_V1","none","0.73208205570222","NM_015477","nA","+",0,0,0.24366938807469,0
"SIN3_transcription_regulator_family_member_A_","hsa_circ_0036356","chr15:75714987-75722749","SIN3A","_MYC_TARGETS_V1","none","0.897144455441681","NM_015477","nA","+",0,0,0.24366938807469,0.0693244361427662
"protein_tyrosine_phosphatase__non-receptor_type_9_","hsa_circ_0002966","chr15:75798015-75819602","PTPN9","_G2M_CHECKPOINT","none","0.999070279684765","NM_002833","nA","+",0,0,0,0.0693244361427662
"protein_tyrosine_phosphatase__non-receptor_type_9_","hsa_circ_0002578","chr15:75809599-75816639","PTPN9","_G2M_CHECKPOINT","none","0.0297625690033077","NM_002833","nA","+",0,0,0,0.103986654214149
"snurportin_1_","hsa_circ_0005470","chr15:75909748-75913397","SNUPN","_MYC_TARGETS_V1","none","0.824935145234489","NM_001042581","nA","+",0,0,0.24366938807469,0
"ubiquitin_conjugating_enzyme_E2_Q2_","unknown","chr15:76146726-76165909","UBE2Q2","_ANDROGEN_RESPONSE","none","nA","NM_173469","nA","-",0.0762211621044236,0.210376505572611,0,0.103986654214149
"ubiquitin_conjugating_enzyme_E2_Q2_","hsa_circ_0036372","chr15:76146726-76175765","UBE2Q2","_G2M_CHECKPOINT","none","0.944884944609792","NM_173469","nA","-",0,0,0,0.0693244361427662
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0036398","chr15:76566752-76578822","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.176372714896279","NM_000126","nA","+",0,0,0.40611564679115,0.0693244361427662
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0006842","chr15:76566752-76585041","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.174271882900565","NM_000126","nA","+",0,0,0,0.0693244361427662
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0000638","chr15:76566752-76588078","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.173115054247455","NM_000126","nA","+",0.304884648417694,0,1.29957006973168,0.485271052999363
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0036402","chr15:76576097-76580286","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.0357964983705788","NM_000126","nA","+",0,0,0.16244625871646,0.0693244361427662
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0005036","chr15:76576097-76585041","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.035485542675987","NM_000126","nA","+",0,0.105188252786305,0.974677552298761,0.311959962642448
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0002226","chr15:76576097-76588078","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.0352107022856268","NM_000126","nA","-",0,0,0.32489251743292,0.207973308428299
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0000639","chr15:76580186-76585041","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.0481324793644453","NM_000126","nA","+",0,0,1.05590068165699,0.173311090356915
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0036408","chr15:76580186-76588078","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.0477645374932361","NM_000126","nA","-",0,0,0.40611564679115,0.0693244361427662
"electron_transfer_flavoprotein_subunit_alpha_","hsa_circ_0003620","chr15:76584771-76588078","ETFA","_OXIDATIVE_PHOSPHORYLATION","none","0.0480145463803533","NM_000126","nA","-",0,0,2.51791701010513,0.381284398785214
"S-phase_cyclin_A_associated_protein_in_the_ER_","hsa_circ_0005143","chr15:76914104-76958130","SCAPER","_OXIDATIVE_PHOSPHORYLATION","none","0.0590654988221986","NM_001145923","nA","+",0,0,0,0.103986654214149
"tetraspanin_3_","hsa_circ_0000641","chr15:77344726-77348597","TSPAN3","_OXIDATIVE_PHOSPHORYLATION","none","0.215538570136963","NM_001168412","nA","+",0,0,0.16244625871646,0
"pseudopodium_enriched_atypical_kinase_1_","hsa_circ_0007284","chr15:77544708-77578846","PEAK1","_OXIDATIVE_PHOSPHORYLATION","none","0.00845448527468788","NM_024776","nA","+",0,0,0.24366938807469,0
"high_mobility_group_20A_","hsa_circ_0036429","chr15:77759436-77764156","HMG20A","_OXIDATIVE_PHOSPHORYLATION","none","0.81129438151628","NM_018200","nA","+",0,0,0.812231293582301,0.277297744571065
"iron_responsive_element_binding_protein_2_","hsa_circ_0036466","chr15:78762873-78764266","IREB2","_OXIDATIVE_PHOSPHORYLATION","none","0.0319694700580218","NM_004136","nA","-",0,0,0.16244625871646,0
"proteasome_subunit_alpha_4_","unknown","chr15:78836531-78839040","PSMA4","_MTORC1_SIGNALING","none","nA","NM_001102667","nA","-",0,0,0,0.0693244361427662
"proteasome_subunit_alpha_4_","hsa_circ_0003590","chr15:78837210-78838106","PSMA4","_MTORC1_SIGNALING","none","0.0586363058420073","NM_001102667","nA","-",0,0,0.24366938807469,0.103986654214149
"KIAA1024_","unknown","chr15:79748439-79750787","KIAA1024","_UV_RESPONSE_UP","none","nA","NM_015206","nA","-",0,0,0,0.0693244361427662
"zinc_finger_AN1-type_containing_6_","hsa_circ_0000642","chr15:80390757-80415142","ZFAND6","_UV_RESPONSE_UP","none","0.4875772847679","NM_001242911","nA","-",0.0762211621044236,0,0.56856190550761,0
"zinc_finger_AN1-type_containing_6_","hsa_circ_0000643","chr15:80412669-80415142","ZFAND6","_UV_RESPONSE_UP","none","0.489810513157906","NM_001242911","nA","-",0.152442324208847,0,2.59914013946336,0.866555451784577
"HDGF_like_3_","hsa_circ_0000646","chr15:83819966-83832827","HDGFL3","_UV_RESPONSE_UP","none","0.235823032573756","NM_016073","nA","-",0.152442324208847,0,1.46201632844814,0.311959962642448
"HDGF_like_3_","hsa_circ_0036588","chr15:83826166-83832827","HDGFL3","_UV_RESPONSE_UP","none","0.0118386793415224","NM_016073","nA","+",0.0762211621044236,0,0.24366938807469,0
"SEC11_homolog_A__signal_peptidase_complex_subunit_","hsa_circ_0000647","chr15:85223943-85234875","SEC11A","_MTORC1_SIGNALING","none","0.420965196836676","NM_001271918","nA","-",0,0,0.974677552298761,0.277297744571065
"phosphodiesterase_8A_","hsa_circ_0036610","chr15:85607600-85610435","PDE8A","_MTORC1_SIGNALING","none","0.243059242052838","NM_001243137","nA","-",0,0,0.40611564679115,0
"phosphodiesterase_8A_","hsa_circ_0036612","chr15:85607600-85620018","PDE8A","_MTORC1_SIGNALING","none","0.245742443416764","NM_001243137","nA","-",0,0,0.24366938807469,0
"phosphodiesterase_8A_","hsa_circ_0005053","chr15:85607600-85626875","PDE8A","_MTORC1_SIGNALING","none","0.619328785562762","NM_001243137","nA","-",0,0,0.24366938807469,0.103986654214149
"phosphodiesterase_8A_","hsa_circ_0003856","chr15:85657103-85658718","PDE8A","_MTORC1_SIGNALING","none","0.22899030000365","NM_001243137","nA","-",0.0762211621044236,0,1.54323945780637,0.55459548914213
"phosphodiesterase_8A_","hsa_circ_0005889","chr15:85657103-85661070","PDE8A","_MTORC1_SIGNALING","none","0.827628218584383","NM_001243137","nA","-",0,0,0.64978503486584,0.173311090356915
"phosphodiesterase_8A_","hsa_circ_0036629","chr15:85657103-85664245","PDE8A","_OXIDATIVE_PHOSPHORYLATION","none","0.991657229556104","NM_001243137","nA","-",0.152442324208847,0.105188252786305,0,0
"A-kinase_anchoring_protein_13_","hsa_circ_0036649","chr15:86207793-86213061","AKAP13","_MITOTIC_SPINDLE","none","0.0182993438843758","NM_001270546","nA","-",0,0,0,0.138648872285532
"abhydrolase_domain_containing_2_","hsa_circ_0007099","chr15:89656955-89659752","ABHD2","_ESTROGEN_RESPONSE_EARLY","none","0.691604910283541","NM_007011","nA","-",0.114331743156635,0,4.22360272662796,0.589257707213513
"adaptor_related_protein_complex_3_subunit_sigma_2_","hsa_circ_0009156","chr15:90414706-90432372","AP3S2","_ESTROGEN_RESPONSE_EARLY","none","0.00455877134681514","NM_005829","nA","+",0,0,0.56856190550761,0.0693244361427662
"semaphorin_4B_","hsa_circ_0036763","chr15:90760670-90763123","SEMA4B","_ESTROGEN_RESPONSE_EARLY","none","0.109747300819514","NM_020210","nA","-",0,0,0.32489251743292,0.0693244361427662
"semaphorin_4B_","hsa_circ_0000650","chr15:90760670-90764997","SEMA4B","_ESTROGEN_RESPONSE_EARLY","none","0.885187475678129","NM_020210","nA","+",0,0,0.731008164224071,0.103986654214149
"IQ_motif_containing_GTPase_activating_protein_1_","hsa_circ_0000651","chr15:90982563-90986710","IQGAP1","_OXIDATIVE_PHOSPHORYLATION","none","0.904838507912765","NM_003870","nA","-",0,0.157782379179458,0.64978503486584,0.519933271070746
"IQ_motif_containing_GTPase_activating_protein_1_","hsa_circ_0000652","chr15:90984737-90986710","IQGAP1","_ESTROGEN_RESPONSE_EARLY","none","0.279198939248295","NM_003870","nA","-",0,0,0.16244625871646,0.207973308428299
"IQ_motif_containing_GTPase_activating_protein_1_","unknown","chr15:91029261-91035943","IQGAP1","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_003870","nA","-",0,0,0.16244625871646,0
"IQ_motif_containing_GTPase_activating_protein_1_","hsa_circ_0007201","chr15:91030185-91035943","IQGAP1","_MITOTIC_SPINDLE","none","0.978879794201326","NM_003870","nA","-",0,0,0,0.242635526499682
"CREB_regulated_transcription_coactivator_3_","hsa_circ_0036865","chr15:91162972-91172764","CRTC3","_ESTROGEN_RESPONSE_EARLY","none","0.508309046718739","NM_001042574","nA","-",0,0,0.32489251743292,0.103986654214149
"unc-45_myosin_chaperone_A_","unknown","chr15:91491025-91492024","UNC45A","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_001039675","nA","-",0,0,0.16244625871646,0
"protein_regulator_of_cytokinesis_1_","hsa_circ_0036927","chr15:91524113-91525211","PRC1","_G2M_CHECKPOINT","none","0.936874363110215","NM_001267580","nA","+",0,0,0,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0007262","chr15:93467550-93472321","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.0290353873456391","NM_001042572","nA","-",0,0,0.64978503486584,0.173311090356915
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0000654","chr15:93480747-93482948","CHD2","_G2M_CHECKPOINT","none","0.173712080702321","NM_001042572","nA","-",0,0,0,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0036984","chr15:93496586-93499879","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.832796621293879","NM_001271","nA","-",0,0,0.24366938807469,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0004842","chr15:93510554-93510743","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.00749677966770131","NM_001271","nA","-",0,0,0.16244625871646,0
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0036988","chr15:93521463-93522513","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.309943041281063","NM_001271","nA","-",0,0,0.16244625871646,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0000655","chr15:93540186-93541851","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.687921155391161","NM_001271","nA","+",0.0762211621044236,0,1.70568571652283,1.00520432407011
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0036997","chr15:93540186-93545547","CHD2","_OXIDATIVE_PHOSPHORYLATION","none","0.986778612157276","NM_001271","nA","+",0,0.210376505572611,0,0
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0003783","chr15:93547846-93558139","CHD2","_G2M_CHECKPOINT","none","0.908715696633841","NM_001271","nA","+",0,0,0,0.103986654214149
"chromodomain_helicase_DNA_binding_protein_2_","unknown","chr15:93552374-93563488","CHD2","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_001271","nA","+",0,0,0.48733877614938,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","unknown","chr15:93555574-93558139","CHD2","_G2M_CHECKPOINT","none","nA","NM_001271","nA","-",0,0,0,0.0693244361427662
"chromodomain_helicase_DNA_binding_protein_2_","hsa_circ_0037007","chr15:93557925-93558139","CHD2","_ESTROGEN_RESPONSE_EARLY","none","0.0355842356993733","NM_001271","nA","-",0,0,0.24366938807469,0
"multiple_C2_and_transmembrane_domain_containing_2_","hsa_circ_0000657","chr15:94841429-94841959","MCTP2","_ESTROGEN_RESPONSE_EARLY","none","0.882972756655099","NM_001159643","nA","+",0.114331743156635,0,1.05590068165699,0
"multiple_C2_and_transmembrane_domain_containing_2_","unknown","chr15:94841429-94858866","MCTP2","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_001159643","nA","-",0,0,0.40611564679115,0
"multiple_C2_and_transmembrane_domain_containing_2_","hsa_circ_0000660","chr15:94899365-94945248","MCTP2","_ESTROGEN_RESPONSE_EARLY","none","0.999063061810347","NM_001159644","nA","+",0,0,0.893454422940531,0
"multiple_C2_and_transmembrane_domain_containing_2_","unknown","chr15:94910833-94928754","MCTP2","_ESTROGEN_RESPONSE_EARLY","none","nA","NM_001159644","nA","-",0,0,0.16244625871646,0
"multiple_C2_and_transmembrane_domain_containing_2_","hsa_circ_0003333","chr15:94983404-95001475","MCTP2","_ESTROGEN_RESPONSE_EARLY","none","0.810214385200561","NM_001159643","nA","-",0,0,0.16244625871646,0.103986654214149
"insulin_like_growth_factor_1_receptor_","hsa_circ_0005035","chr15:99250790-99251336","IGF1R","_ESTROGEN_RESPONSE_EARLY","none","0.834100607368905","NM_000875","nA","-",0,0,0.731008164224071,0.485271052999363
"lipase_maturation_factor_1_","hsa_circ_0007701","chr16:1004356-1004666","LMF1","_WNT_BETA_CATENIN_SIGNALING","none","0.719584957294252","NM_022773","nA","-",0.0762211621044236,0,0.40611564679115,0.138648872285532
"C-type_lectin_domain_containing_16A_","hsa_circ_0004179","chr16:11063017-11076848","CLEC16A","_P53_PATHWAY","none","0.996486007591921","NM_001243403","nA","-",0,0,0.16244625871646,0.0693244361427662
"C-type_lectin_domain_containing_16A_","hsa_circ_0002086","chr16:11114049-11145498","CLEC16A","_INTERFERON_GAMMA_RESPONSE","none","0.999455236261098","NM_001243403","nA","-",0,0,0,0.103986654214149
"C-type_lectin_domain_containing_16A_","hsa_circ_0000672","chr16:11114049-11154879","CLEC16A","_P53_PATHWAY","none","0.999858193349188","NM_001243403","nA","-",0.0762211621044236,0,0.64978503486584,0.173311090356915
"C-type_lectin_domain_containing_16A_","hsa_circ_0002988","chr16:11214471-11220003","CLEC16A","_P53_PATHWAY","none","0.994054934097449","NM_001243403","nA","-",0,0,0.16244625871646,0.138648872285532
"thioredoxin_domain_containing_11_","hsa_circ_0009128","chr16:11815432-11830089","TXNDC11","_INTERFERON_GAMMA_RESPONSE","none","0.0250220893757765","NM_015914","nA","+",0,0,0,0.138648872285532
"zinc_finger_CCCH-type_containing_7A_","hsa_circ_0003769","chr16:11857333-11859541","ZC3H7A","_P53_PATHWAY","none","0.0839731783507167","NM_014153","nA","+",0,0,0.24366938807469,0
"zinc_finger_CCCH-type_containing_7A_","hsa_circ_0005420","chr16:11873021-11876244","ZC3H7A","_OXIDATIVE_PHOSPHORYLATION","none","0.293645718696389","NM_014153","nA","-",0,0.105188252786305,0.48733877614938,0.0693244361427662
"ribosomal_L1_domain_containing_1_","hsa_circ_0000673","chr16:11940357-11940700","RSL1D1","_MYC_TARGETS_V1","none","0.00742592658722436","NM_015659","nA","+",0,0,0.48733877614938,0.207973308428299
"ribosomal_L1_domain_containing_1_","hsa_circ_0006979","chr16:11940357-11941663","RSL1D1","_MYC_TARGETS_V1","none","0.00736996019826222","NM_015659","nA","-",0,0,0.974677552298761,0.173311090356915
"sorting_nexin_29_","unknown","chr16:12293457-12371893","SNX29","_G2M_CHECKPOINT","none","nA","NM_032167","nA","+",0,0,0.40611564679115,0
"ubiquitin_conjugating_enzyme_E2_I_","hsa_circ_0000665","chr16:1364020-1370518","UBE2I","_ANDROGEN_RESPONSE","none","0.670109693219127","NM_194260","nA","-",0,0,0.24366938807469,0.0693244361427662
"NPR3_like__GATOR1_complex_subunit_","hsa_circ_0037127","chr16:142593-143323","NPRL3","_KRAS_SIGNALING_DN","none","0.365288087449821","NM_001039476","nA","+",0,0,0.16244625871646,0.0693244361427662
"poly(A)-specific_ribonuclease_","hsa_circ_0037965","chr16:14680174-14698083","PARN","_UNFOLDED_PROTEIN_RESPONSE","none","0.0382013700890132","NM_001134477","nA","-",0.0762211621044236,0,0.24366938807469,0
"poly(A)-specific_ribonuclease_","hsa_circ_0005627","chr16:14687157-14698083","PARN","_UNFOLDED_PROTEIN_RESPONSE","none","0.0435442576747964","NM_001134477","nA","-",0,0,0.48733877614938,0.311959962642448
"bifunctional_apoptosis_regulator_","hsa_circ_0009065","chr16:14738130-14738466","BFAR","_UNFOLDED_PROTEIN_RESPONSE","none","0.120759189996567","NM_016561","nA","+",0,0,0.32489251743292,0.103986654214149
"NPR3_like__GATOR1_complex_subunit_","hsa_circ_0037130","chr16:148142-150507","NPRL3","_KRAS_SIGNALING_DN","none","0.0111496339849685","NM_001039476","nA","-",0,0,0.16244625871646,0.103986654214149
"meiosis_regulator_and_mRNA_stability_factor_1_","hsa_circ_0038047","chr16:15714307-15715768","MARF1","_UNFOLDED_PROTEIN_RESPONSE","none","0.119042773789992","NM_001184998","nA","+",0,0,0.24366938807469,0
